RegionID,name,year,n
753924,"Urban Honolulu, HI",6/1/2019,2348
753924,"Urban Honolulu, HI",7/1/2019,2351
753924,"Urban Honolulu, HI",8/1/2019,2353
753924,"Urban Honolulu, HI",9/1/2019,2355
753924,"Urban Honolulu, HI",10/1/2019,2357
753924,"Urban Honolulu, HI",11/1/2019,2357
753924,"Urban Honolulu, HI",12/1/2019,2357
753924,"Urban Honolulu, HI",1/1/2020,2357
753924,"Urban Honolulu, HI",2/1/2020,2356
753924,"Urban Honolulu, HI",3/1/2020,2355
753924,"Urban Honolulu, HI",4/1/2020,2354
753924,"Urban Honolulu, HI",5/1/2020,2354
753924,"Urban Honolulu, HI",6/1/2020,2354
753924,"Urban Honolulu, HI",7/1/2020,2355
753924,"Urban Honolulu, HI",8/1/2020,2360
753924,"Urban Honolulu, HI",9/1/2020,2364
753924,"Urban Honolulu, HI",10/1/2020,2369
753924,"Urban Honolulu, HI",11/1/2020,2382
753924,"Urban Honolulu, HI",12/1/2020,2394
753924,"Urban Honolulu, HI",1/1/2021,2407
753924,"Urban Honolulu, HI",2/1/2021,2424
753924,"Urban Honolulu, HI",3/1/2021,2442
753924,"Urban Honolulu, HI",4/1/2021,2459
753924,"Urban Honolulu, HI",5/1/2021,2478
753924,"Urban Honolulu, HI",6/1/2021,2496
753924,"Urban Honolulu, HI",7/1/2021,2515
753924,"Urban Honolulu, HI",8/1/2021,2534
753924,"Urban Honolulu, HI",9/1/2021,2553
753924,"Urban Honolulu, HI",10/1/2021,2572
395169,"Tulsa, OK",1/1/2019,971
395169,"Tulsa, OK",2/1/2019,973
395169,"Tulsa, OK",3/1/2019,975
395169,"Tulsa, OK",4/1/2019,977
395169,"Tulsa, OK",5/1/2019,980
395169,"Tulsa, OK",6/1/2019,983
395169,"Tulsa, OK",7/1/2019,986
395169,"Tulsa, OK",8/1/2019,989
395169,"Tulsa, OK",9/1/2019,991
395169,"Tulsa, OK",10/1/2019,994
395169,"Tulsa, OK",11/1/2019,997
395169,"Tulsa, OK",12/1/2019,1000
395169,"Tulsa, OK",1/1/2020,1003
395169,"Tulsa, OK",2/1/2020,1006
395169,"Tulsa, OK",3/1/2020,1009
395169,"Tulsa, OK",4/1/2020,1012
395169,"Tulsa, OK",5/1/2020,1016
395169,"Tulsa, OK",6/1/2020,1020
395169,"Tulsa, OK",7/1/2020,1024
395169,"Tulsa, OK",8/1/2020,1029
395169,"Tulsa, OK",9/1/2020,1035
395169,"Tulsa, OK",10/1/2020,1041
395169,"Tulsa, OK",11/1/2020,1050
395169,"Tulsa, OK",12/1/2020,1059
395169,"Tulsa, OK",1/1/2021,1068
395169,"Tulsa, OK",2/1/2021,1079
395169,"Tulsa, OK",3/1/2021,1091
395169,"Tulsa, OK",4/1/2021,1102
395169,"Tulsa, OK",5/1/2021,1114
395169,"Tulsa, OK",6/1/2021,1125
395169,"Tulsa, OK",7/1/2021,1137
395169,"Tulsa, OK",8/1/2021,1149
395169,"Tulsa, OK",9/1/2021,1160
395169,"Tulsa, OK",10/1/2021,1172
394619,"Fresno, CA",1/1/2019,1415
394619,"Fresno, CA",2/1/2019,1422
394619,"Fresno, CA",3/1/2019,1428
394619,"Fresno, CA",4/1/2019,1435
394619,"Fresno, CA",5/1/2019,1442
394619,"Fresno, CA",6/1/2019,1449
394619,"Fresno, CA",7/1/2019,1455
394619,"Fresno, CA",8/1/2019,1462
394619,"Fresno, CA",9/1/2019,1468
394619,"Fresno, CA",10/1/2019,1475
394619,"Fresno, CA",11/1/2019,1480
394619,"Fresno, CA",12/1/2019,1484
394619,"Fresno, CA",1/1/2020,1489
394619,"Fresno, CA",2/1/2020,1494
394619,"Fresno, CA",3/1/2020,1499
394619,"Fresno, CA",4/1/2020,1504
394619,"Fresno, CA",5/1/2020,1512
394619,"Fresno, CA",6/1/2020,1519
394619,"Fresno, CA",7/1/2020,1526
394619,"Fresno, CA",8/1/2020,1539
394619,"Fresno, CA",9/1/2020,1551
394619,"Fresno, CA",10/1/2020,1564
394619,"Fresno, CA",11/1/2020,1586
394619,"Fresno, CA",12/1/2020,1608
394619,"Fresno, CA",1/1/2021,1630
394619,"Fresno, CA",2/1/2021,1657
394619,"Fresno, CA",3/1/2021,1683
394619,"Fresno, CA",4/1/2021,1709
394619,"Fresno, CA",5/1/2021,1735
394619,"Fresno, CA",6/1/2021,1762
394619,"Fresno, CA",7/1/2021,1788
394619,"Fresno, CA",8/1/2021,1815
394619,"Fresno, CA",9/1/2021,1843
394619,"Fresno, CA",10/1/2021,1870
395238,"Worcester, MA",1/1/2019,1377
395238,"Worcester, MA",2/1/2019,1382
395238,"Worcester, MA",3/1/2019,1388
395238,"Worcester, MA",4/1/2019,1393
395238,"Worcester, MA",5/1/2019,1399
395238,"Worcester, MA",6/1/2019,1405
395238,"Worcester, MA",7/1/2019,1411
395238,"Worcester, MA",8/1/2019,1417
395238,"Worcester, MA",9/1/2019,1423
395238,"Worcester, MA",10/1/2019,1429
395238,"Worcester, MA",11/1/2019,1433
395238,"Worcester, MA",12/1/2019,1438
395238,"Worcester, MA",1/1/2020,1443
395238,"Worcester, MA",2/1/2020,1448
395238,"Worcester, MA",3/1/2020,1453
395238,"Worcester, MA",4/1/2020,1457
395238,"Worcester, MA",5/1/2020,1463
395238,"Worcester, MA",6/1/2020,1469
395238,"Worcester, MA",7/1/2020,1474
395238,"Worcester, MA",8/1/2020,1481
395238,"Worcester, MA",9/1/2020,1488
395238,"Worcester, MA",10/1/2020,1495
395238,"Worcester, MA",11/1/2020,1506
395238,"Worcester, MA",12/1/2020,1517
395238,"Worcester, MA",1/1/2021,1528
395238,"Worcester, MA",2/1/2021,1541
395238,"Worcester, MA",3/1/2021,1554
395238,"Worcester, MA",4/1/2021,1567
395238,"Worcester, MA",5/1/2021,1580
395238,"Worcester, MA",6/1/2021,1594
395238,"Worcester, MA",7/1/2021,1607
395238,"Worcester, MA",8/1/2021,1621
395238,"Worcester, MA",9/1/2021,1634
395238,"Worcester, MA",10/1/2021,1648
394415,"Stamford, CT",1/1/2019,2143
394415,"Stamford, CT",2/1/2019,2148
394415,"Stamford, CT",3/1/2019,2153
394415,"Stamford, CT",4/1/2019,2158
394415,"Stamford, CT",5/1/2019,2163
394415,"Stamford, CT",6/1/2019,2167
394415,"Stamford, CT",7/1/2019,2172
394415,"Stamford, CT",8/1/2019,2176
394415,"Stamford, CT",9/1/2019,2181
394415,"Stamford, CT",10/1/2019,2185
394415,"Stamford, CT",11/1/2019,2189
394415,"Stamford, CT",12/1/2019,2194
394415,"Stamford, CT",1/1/2020,2198
394415,"Stamford, CT",2/1/2020,2204
394415,"Stamford, CT",3/1/2020,2210
394415,"Stamford, CT",4/1/2020,2216
394415,"Stamford, CT",5/1/2020,2225
394415,"Stamford, CT",6/1/2020,2233
394415,"Stamford, CT",7/1/2020,2242
394415,"Stamford, CT",8/1/2020,2254
394415,"Stamford, CT",9/1/2020,2266
394415,"Stamford, CT",10/1/2020,2279
394415,"Stamford, CT",11/1/2020,2296
394415,"Stamford, CT",12/1/2020,2314
394415,"Stamford, CT",1/1/2021,2332
394415,"Stamford, CT",2/1/2021,2352
394415,"Stamford, CT",3/1/2021,2371
394415,"Stamford, CT",4/1/2021,2391
394415,"Stamford, CT",5/1/2021,2411
394415,"Stamford, CT",6/1/2021,2431
394415,"Stamford, CT",7/1/2021,2450
394415,"Stamford, CT",8/1/2021,2471
394415,"Stamford, CT",9/1/2021,2491
394415,"Stamford, CT",10/1/2021,2511
394312,"Albuquerque, NM",1/1/2019,1065
394312,"Albuquerque, NM",2/1/2019,1069
394312,"Albuquerque, NM",3/1/2019,1073
394312,"Albuquerque, NM",4/1/2019,1077
394312,"Albuquerque, NM",5/1/2019,1081
394312,"Albuquerque, NM",6/1/2019,1085
394312,"Albuquerque, NM",7/1/2019,1090
394312,"Albuquerque, NM",8/1/2019,1094
394312,"Albuquerque, NM",9/1/2019,1098
394312,"Albuquerque, NM",10/1/2019,1102
394312,"Albuquerque, NM",11/1/2019,1106
394312,"Albuquerque, NM",12/1/2019,1109
394312,"Albuquerque, NM",1/1/2020,1113
394312,"Albuquerque, NM",2/1/2020,1118
394312,"Albuquerque, NM",3/1/2020,1123
394312,"Albuquerque, NM",4/1/2020,1128
394312,"Albuquerque, NM",5/1/2020,1134
394312,"Albuquerque, NM",6/1/2020,1141
394312,"Albuquerque, NM",7/1/2020,1148
394312,"Albuquerque, NM",8/1/2020,1157
394312,"Albuquerque, NM",9/1/2020,1166
394312,"Albuquerque, NM",10/1/2020,1175
394312,"Albuquerque, NM",11/1/2020,1189
394312,"Albuquerque, NM",12/1/2020,1203
394312,"Albuquerque, NM",1/1/2021,1217
394312,"Albuquerque, NM",2/1/2021,1235
394312,"Albuquerque, NM",3/1/2021,1252
394312,"Albuquerque, NM",4/1/2021,1269
394312,"Albuquerque, NM",5/1/2021,1287
394312,"Albuquerque, NM",6/1/2021,1305
394312,"Albuquerque, NM",7/1/2021,1322
394312,"Albuquerque, NM",8/1/2021,1340
394312,"Albuquerque, NM",9/1/2021,1358
394312,"Albuquerque, NM",10/1/2021,1377
394308,"Albany, NY",1/1/2019,1222
394308,"Albany, NY",2/1/2019,1225
394308,"Albany, NY",3/1/2019,1227
394308,"Albany, NY",4/1/2019,1229
394308,"Albany, NY",5/1/2019,1232
394308,"Albany, NY",6/1/2019,1235
394308,"Albany, NY",7/1/2019,1238
394308,"Albany, NY",8/1/2019,1241
394308,"Albany, NY",9/1/2019,1245
394308,"Albany, NY",10/1/2019,1248
394308,"Albany, NY",11/1/2019,1251
394308,"Albany, NY",12/1/2019,1255
394308,"Albany, NY",1/1/2020,1258
394308,"Albany, NY",2/1/2020,1261
394308,"Albany, NY",3/1/2020,1264
394308,"Albany, NY",4/1/2020,1267
394308,"Albany, NY",5/1/2020,1270
394308,"Albany, NY",6/1/2020,1273
394308,"Albany, NY",7/1/2020,1277
394308,"Albany, NY",8/1/2020,1280
394308,"Albany, NY",9/1/2020,1283
394308,"Albany, NY",10/1/2020,1287
394308,"Albany, NY",11/1/2020,1294
394308,"Albany, NY",12/1/2020,1301
394308,"Albany, NY",1/1/2021,1308
394308,"Albany, NY",2/1/2021,1318
394308,"Albany, NY",3/1/2021,1327
394308,"Albany, NY",4/1/2021,1337
394308,"Albany, NY",5/1/2021,1346
394308,"Albany, NY",6/1/2021,1356
394308,"Albany, NY",7/1/2021,1366
394308,"Albany, NY",8/1/2021,1376
394308,"Albany, NY",9/1/2021,1387
394308,"Albany, NY",10/1/2021,1397
394938,"Omaha, NE",1/1/2019,989
394938,"Omaha, NE",2/1/2019,992
394938,"Omaha, NE",3/1/2019,995
394938,"Omaha, NE",4/1/2019,998
394938,"Omaha, NE",5/1/2019,1001
394938,"Omaha, NE",6/1/2019,1004
394938,"Omaha, NE",7/1/2019,1007
394938,"Omaha, NE",8/1/2019,1011
394938,"Omaha, NE",9/1/2019,1015
394938,"Omaha, NE",10/1/2019,1018
394938,"Omaha, NE",11/1/2019,1022
394938,"Omaha, NE",12/1/2019,1026
394938,"Omaha, NE",1/1/2020,1030
394938,"Omaha, NE",2/1/2020,1034
394938,"Omaha, NE",3/1/2020,1038
394938,"Omaha, NE",4/1/2020,1041
394938,"Omaha, NE",5/1/2020,1045
394938,"Omaha, NE",6/1/2020,1049
394938,"Omaha, NE",7/1/2020,1053
394938,"Omaha, NE",8/1/2020,1056
394938,"Omaha, NE",9/1/2020,1060
394938,"Omaha, NE",10/1/2020,1064
394938,"Omaha, NE",11/1/2020,1070
394938,"Omaha, NE",12/1/2020,1076
394938,"Omaha, NE",1/1/2021,1082
394938,"Omaha, NE",2/1/2021,1089
394938,"Omaha, NE",3/1/2021,1097
394938,"Omaha, NE",4/1/2021,1104
394938,"Omaha, NE",5/1/2021,1112
394938,"Omaha, NE",6/1/2021,1119
394938,"Omaha, NE",7/1/2021,1127
394938,"Omaha, NE",8/1/2021,1135
394938,"Omaha, NE",9/1/2021,1142
394938,"Omaha, NE",10/1/2021,1150
394908,"New Haven, CT",1/1/2019,1426
394908,"New Haven, CT",2/1/2019,1428
394908,"New Haven, CT",3/1/2019,1431
394908,"New Haven, CT",4/1/2019,1434
394908,"New Haven, CT",5/1/2019,1437
394908,"New Haven, CT",6/1/2019,1441
394908,"New Haven, CT",7/1/2019,1444
394908,"New Haven, CT",8/1/2019,1448
394908,"New Haven, CT",9/1/2019,1451
394908,"New Haven, CT",10/1/2019,1455
394908,"New Haven, CT",11/1/2019,1458
394908,"New Haven, CT",12/1/2019,1462
394908,"New Haven, CT",1/1/2020,1466
394908,"New Haven, CT",2/1/2020,1470
394908,"New Haven, CT",3/1/2020,1475
394908,"New Haven, CT",4/1/2020,1480
394908,"New Haven, CT",5/1/2020,1486
394908,"New Haven, CT",6/1/2020,1491
394908,"New Haven, CT",7/1/2020,1497
394908,"New Haven, CT",8/1/2020,1503
394908,"New Haven, CT",9/1/2020,1510
394908,"New Haven, CT",10/1/2020,1516
394908,"New Haven, CT",11/1/2020,1527
394908,"New Haven, CT",12/1/2020,1539
394908,"New Haven, CT",1/1/2021,1550
394908,"New Haven, CT",2/1/2021,1565
394908,"New Haven, CT",3/1/2021,1579
394908,"New Haven, CT",4/1/2021,1594
394908,"New Haven, CT",5/1/2021,1609
394908,"New Haven, CT",6/1/2021,1624
394908,"New Haven, CT",7/1/2021,1639
394908,"New Haven, CT",8/1/2021,1654
394908,"New Haven, CT",9/1/2021,1670
394908,"New Haven, CT",10/1/2021,1686
394357,"Bakersfield, CA",1/1/2019,1176
394357,"Bakersfield, CA",2/1/2019,1181
394357,"Bakersfield, CA",3/1/2019,1186
394357,"Bakersfield, CA",4/1/2019,1192
394357,"Bakersfield, CA",5/1/2019,1197
394357,"Bakersfield, CA",6/1/2019,1202
394357,"Bakersfield, CA",7/1/2019,1207
394357,"Bakersfield, CA",8/1/2019,1212
394357,"Bakersfield, CA",9/1/2019,1217
394357,"Bakersfield, CA",10/1/2019,1222
394357,"Bakersfield, CA",11/1/2019,1227
394357,"Bakersfield, CA",12/1/2019,1232
394357,"Bakersfield, CA",1/1/2020,1238
394357,"Bakersfield, CA",2/1/2020,1245
394357,"Bakersfield, CA",3/1/2020,1252
394357,"Bakersfield, CA",4/1/2020,1259
394357,"Bakersfield, CA",5/1/2020,1268
394357,"Bakersfield, CA",6/1/2020,1276
394357,"Bakersfield, CA",7/1/2020,1285
394357,"Bakersfield, CA",8/1/2020,1295
394357,"Bakersfield, CA",9/1/2020,1306
394357,"Bakersfield, CA",10/1/2020,1316
394357,"Bakersfield, CA",11/1/2020,1329
394357,"Bakersfield, CA",12/1/2020,1343
394357,"Bakersfield, CA",1/1/2021,1356
394357,"Bakersfield, CA",2/1/2021,1370
394357,"Bakersfield, CA",3/1/2021,1385
394357,"Bakersfield, CA",4/1/2021,1400
394357,"Bakersfield, CA",5/1/2021,1415
394357,"Bakersfield, CA",6/1/2021,1430
394357,"Bakersfield, CA",7/1/2021,1445
394357,"Bakersfield, CA",8/1/2021,1460
394357,"Bakersfield, CA",9/1/2021,1476
394357,"Bakersfield, CA",10/1/2021,1491
394753,"Knoxville, TN",1/1/2019,1137
394753,"Knoxville, TN",2/1/2019,1142
394753,"Knoxville, TN",3/1/2019,1148
394753,"Knoxville, TN",4/1/2019,1153
394753,"Knoxville, TN",5/1/2019,1159
394753,"Knoxville, TN",6/1/2019,1164
394753,"Knoxville, TN",7/1/2019,1169
394753,"Knoxville, TN",8/1/2019,1173
394753,"Knoxville, TN",9/1/2019,1178
394753,"Knoxville, TN",10/1/2019,1182
394753,"Knoxville, TN",11/1/2019,1186
394753,"Knoxville, TN",12/1/2019,1189
394753,"Knoxville, TN",1/1/2020,1192
394753,"Knoxville, TN",2/1/2020,1197
394753,"Knoxville, TN",3/1/2020,1202
394753,"Knoxville, TN",4/1/2020,1207
394753,"Knoxville, TN",5/1/2020,1214
394753,"Knoxville, TN",6/1/2020,1221
394753,"Knoxville, TN",7/1/2020,1228
394753,"Knoxville, TN",8/1/2020,1237
394753,"Knoxville, TN",9/1/2020,1247
394753,"Knoxville, TN",10/1/2020,1256
394753,"Knoxville, TN",11/1/2020,1272
394753,"Knoxville, TN",12/1/2020,1287
394753,"Knoxville, TN",1/1/2021,1303
394753,"Knoxville, TN",2/1/2021,1322
394753,"Knoxville, TN",3/1/2021,1342
394753,"Knoxville, TN",4/1/2021,1361
394753,"Knoxville, TN",5/1/2021,1381
394753,"Knoxville, TN",6/1/2021,1401
394753,"Knoxville, TN",7/1/2021,1421
394753,"Knoxville, TN",8/1/2021,1441
394753,"Knoxville, TN",9/1/2021,1462
394753,"Knoxville, TN",10/1/2021,1482
394653,"Greenville, SC",1/1/2019,1109
394653,"Greenville, SC",2/1/2019,1112
394653,"Greenville, SC",3/1/2019,1116
394653,"Greenville, SC",4/1/2019,1119
394653,"Greenville, SC",5/1/2019,1122
394653,"Greenville, SC",6/1/2019,1125
394653,"Greenville, SC",7/1/2019,1128
394653,"Greenville, SC",8/1/2019,1132
394653,"Greenville, SC",9/1/2019,1135
394653,"Greenville, SC",10/1/2019,1138
394653,"Greenville, SC",11/1/2019,1140
394653,"Greenville, SC",12/1/2019,1141
394653,"Greenville, SC",1/1/2020,1143
394653,"Greenville, SC",2/1/2020,1145
394653,"Greenville, SC",3/1/2020,1146
394653,"Greenville, SC",4/1/2020,1147
394653,"Greenville, SC",5/1/2020,1150
394653,"Greenville, SC",6/1/2020,1152
394653,"Greenville, SC",7/1/2020,1154
394653,"Greenville, SC",8/1/2020,1158
394653,"Greenville, SC",9/1/2020,1163
394653,"Greenville, SC",10/1/2020,1167
394653,"Greenville, SC",11/1/2020,1177
394653,"Greenville, SC",12/1/2020,1186
394653,"Greenville, SC",1/1/2021,1196
394653,"Greenville, SC",2/1/2021,1210
394653,"Greenville, SC",3/1/2021,1223
394653,"Greenville, SC",4/1/2021,1237
394653,"Greenville, SC",5/1/2021,1251
394653,"Greenville, SC",6/1/2021,1265
394653,"Greenville, SC",7/1/2021,1278
394653,"Greenville, SC",8/1/2021,1293
394653,"Greenville, SC",9/1/2021,1307
394653,"Greenville, SC",10/1/2021,1322
394952,"Ventura, CA",1/1/2019,2407
394952,"Ventura, CA",2/1/2019,2412
394952,"Ventura, CA",3/1/2019,2418
394952,"Ventura, CA",4/1/2019,2423
394952,"Ventura, CA",5/1/2019,2429
394952,"Ventura, CA",6/1/2019,2434
394952,"Ventura, CA",7/1/2019,2439
394952,"Ventura, CA",8/1/2019,2444
394952,"Ventura, CA",9/1/2019,2449
394952,"Ventura, CA",10/1/2019,2453
394952,"Ventura, CA",11/1/2019,2457
394952,"Ventura, CA",12/1/2019,2460
394952,"Ventura, CA",1/1/2020,2463
394952,"Ventura, CA",2/1/2020,2468
394952,"Ventura, CA",3/1/2020,2472
394952,"Ventura, CA",4/1/2020,2476
394952,"Ventura, CA",5/1/2020,2484
394952,"Ventura, CA",6/1/2020,2491
394952,"Ventura, CA",7/1/2020,2499
394952,"Ventura, CA",8/1/2020,2512
394952,"Ventura, CA",9/1/2020,2525
394952,"Ventura, CA",10/1/2020,2539
394952,"Ventura, CA",11/1/2020,2563
394952,"Ventura, CA",12/1/2020,2586
394952,"Ventura, CA",1/1/2021,2610
394952,"Ventura, CA",2/1/2021,2640
394952,"Ventura, CA",3/1/2021,2670
394952,"Ventura, CA",4/1/2021,2700
394952,"Ventura, CA",5/1/2021,2731
394952,"Ventura, CA",6/1/2021,2761
394952,"Ventura, CA",7/1/2021,2792
394952,"Ventura, CA",8/1/2021,2823
394952,"Ventura, CA",9/1/2021,2855
394952,"Ventura, CA",10/1/2021,2886
394318,"Allentown, PA",1/1/2019,1350
394318,"Allentown, PA",2/1/2019,1355
394318,"Allentown, PA",3/1/2019,1359
394318,"Allentown, PA",4/1/2019,1363
394318,"Allentown, PA",5/1/2019,1367
394318,"Allentown, PA",6/1/2019,1371
394318,"Allentown, PA",7/1/2019,1376
394318,"Allentown, PA",8/1/2019,1379
394318,"Allentown, PA",9/1/2019,1382
394318,"Allentown, PA",10/1/2019,1385
394318,"Allentown, PA",11/1/2019,1388
394318,"Allentown, PA",12/1/2019,1391
394318,"Allentown, PA",1/1/2020,1394
394318,"Allentown, PA",2/1/2020,1398
394318,"Allentown, PA",3/1/2020,1403
394318,"Allentown, PA",4/1/2020,1408
394318,"Allentown, PA",5/1/2020,1415
394318,"Allentown, PA",6/1/2020,1423
394318,"Allentown, PA",7/1/2020,1431
394318,"Allentown, PA",8/1/2020,1443
394318,"Allentown, PA",9/1/2020,1454
394318,"Allentown, PA",10/1/2020,1466
394318,"Allentown, PA",11/1/2020,1483
394318,"Allentown, PA",12/1/2020,1500
394318,"Allentown, PA",1/1/2021,1517
394318,"Allentown, PA",2/1/2021,1535
394318,"Allentown, PA",3/1/2021,1554
394318,"Allentown, PA",4/1/2021,1573
394318,"Allentown, PA",5/1/2021,1592
394318,"Allentown, PA",6/1/2021,1611
394318,"Allentown, PA",7/1/2021,1630
394318,"Allentown, PA",8/1/2021,1650
394318,"Allentown, PA",9/1/2021,1669
394318,"Allentown, PA",10/1/2021,1688
394561,"El Paso, TX",1/1/2019,1003
394561,"El Paso, TX",2/1/2019,1005
394561,"El Paso, TX",3/1/2019,1008
394561,"El Paso, TX",4/1/2019,1010
394561,"El Paso, TX",5/1/2019,1013
394561,"El Paso, TX",6/1/2019,1016
394561,"El Paso, TX",7/1/2019,1019
394561,"El Paso, TX",8/1/2019,1022
394561,"El Paso, TX",9/1/2019,1026
394561,"El Paso, TX",10/1/2019,1029
394561,"El Paso, TX",11/1/2019,1033
394561,"El Paso, TX",12/1/2019,1037
394561,"El Paso, TX",1/1/2020,1041
394561,"El Paso, TX",2/1/2020,1045
394561,"El Paso, TX",3/1/2020,1050
394561,"El Paso, TX",4/1/2020,1054
394561,"El Paso, TX",5/1/2020,1060
394561,"El Paso, TX",6/1/2020,1065
394561,"El Paso, TX",7/1/2020,1071
394561,"El Paso, TX",8/1/2020,1077
394561,"El Paso, TX",9/1/2020,1084
394561,"El Paso, TX",10/1/2020,1090
394561,"El Paso, TX",11/1/2020,1098
394561,"El Paso, TX",12/1/2020,1105
394561,"El Paso, TX",1/1/2021,1112
394561,"El Paso, TX",2/1/2021,1121
394561,"El Paso, TX",3/1/2021,1131
394561,"El Paso, TX",4/1/2021,1140
394561,"El Paso, TX",5/1/2021,1149
394561,"El Paso, TX",6/1/2021,1158
394561,"El Paso, TX",7/1/2021,1167
394561,"El Paso, TX",8/1/2021,1176
394561,"El Paso, TX",9/1/2021,1186
394561,"El Paso, TX",10/1/2021,1195
394367,"Baton Rouge, LA",1/1/2019,1164
394367,"Baton Rouge, LA",2/1/2019,1164
394367,"Baton Rouge, LA",3/1/2019,1164
394367,"Baton Rouge, LA",4/1/2019,1164
394367,"Baton Rouge, LA",5/1/2019,1164
394367,"Baton Rouge, LA",6/1/2019,1163
394367,"Baton Rouge, LA",7/1/2019,1163
394367,"Baton Rouge, LA",8/1/2019,1163
394367,"Baton Rouge, LA",9/1/2019,1162
394367,"Baton Rouge, LA",10/1/2019,1162
394367,"Baton Rouge, LA",11/1/2019,1162
394367,"Baton Rouge, LA",12/1/2019,1162
394367,"Baton Rouge, LA",1/1/2020,1161
394367,"Baton Rouge, LA",2/1/2020,1162
394367,"Baton Rouge, LA",3/1/2020,1163
394367,"Baton Rouge, LA",4/1/2020,1164
394367,"Baton Rouge, LA",5/1/2020,1167
394367,"Baton Rouge, LA",6/1/2020,1169
394367,"Baton Rouge, LA",7/1/2020,1172
394367,"Baton Rouge, LA",8/1/2020,1176
394367,"Baton Rouge, LA",9/1/2020,1180
394367,"Baton Rouge, LA",10/1/2020,1184
394367,"Baton Rouge, LA",11/1/2020,1190
394367,"Baton Rouge, LA",12/1/2020,1195
394367,"Baton Rouge, LA",1/1/2021,1201
394367,"Baton Rouge, LA",2/1/2021,1209
394367,"Baton Rouge, LA",3/1/2021,1217
394367,"Baton Rouge, LA",4/1/2021,1225
394367,"Baton Rouge, LA",5/1/2021,1233
394367,"Baton Rouge, LA",6/1/2021,1241
394367,"Baton Rouge, LA",7/1/2021,1249
394367,"Baton Rouge, LA",8/1/2021,1257
394367,"Baton Rouge, LA",9/1/2021,1265
394367,"Baton Rouge, LA",10/1/2021,1274
394521,"Dayton, OH",1/1/2019,941
394521,"Dayton, OH",2/1/2019,945
394521,"Dayton, OH",3/1/2019,948
394521,"Dayton, OH",4/1/2019,952
394521,"Dayton, OH",5/1/2019,956
394521,"Dayton, OH",6/1/2019,960
394521,"Dayton, OH",7/1/2019,964
394521,"Dayton, OH",8/1/2019,968
394521,"Dayton, OH",9/1/2019,972
394521,"Dayton, OH",10/1/2019,976
394521,"Dayton, OH",11/1/2019,979
394521,"Dayton, OH",12/1/2019,983
394521,"Dayton, OH",1/1/2020,986
394521,"Dayton, OH",2/1/2020,990
394521,"Dayton, OH",3/1/2020,993
394521,"Dayton, OH",4/1/2020,997
394521,"Dayton, OH",5/1/2020,1001
394521,"Dayton, OH",6/1/2020,1005
394521,"Dayton, OH",7/1/2020,1010
394521,"Dayton, OH",8/1/2020,1015
394521,"Dayton, OH",9/1/2020,1021
394521,"Dayton, OH",10/1/2020,1026
394521,"Dayton, OH",11/1/2020,1034
394521,"Dayton, OH",12/1/2020,1041
394521,"Dayton, OH",1/1/2021,1049
394521,"Dayton, OH",2/1/2021,1058
394521,"Dayton, OH",3/1/2021,1068
394521,"Dayton, OH",4/1/2021,1077
394521,"Dayton, OH",5/1/2021,1087
394521,"Dayton, OH",6/1/2021,1096
394521,"Dayton, OH",7/1/2021,1106
394521,"Dayton, OH",8/1/2021,1115
394521,"Dayton, OH",9/1/2021,1125
394521,"Dayton, OH",10/1/2021,1135
394843,"McAllen, TX",1/1/2019,858
394843,"McAllen, TX",2/1/2019,860
394843,"McAllen, TX",3/1/2019,862
394843,"McAllen, TX",4/1/2019,863
394843,"McAllen, TX",5/1/2019,865
394843,"McAllen, TX",6/1/2019,866
394843,"McAllen, TX",7/1/2019,867
394843,"McAllen, TX",8/1/2019,869
394843,"McAllen, TX",9/1/2019,870
394843,"McAllen, TX",10/1/2019,871
394843,"McAllen, TX",11/1/2019,873
394843,"McAllen, TX",12/1/2019,875
394843,"McAllen, TX",1/1/2020,876
394843,"McAllen, TX",2/1/2020,878
394843,"McAllen, TX",3/1/2020,880
394843,"McAllen, TX",4/1/2020,882
394843,"McAllen, TX",5/1/2020,884
394843,"McAllen, TX",6/1/2020,887
394843,"McAllen, TX",7/1/2020,889
394843,"McAllen, TX",8/1/2020,893
394843,"McAllen, TX",9/1/2020,897
394843,"McAllen, TX",10/1/2020,901
394843,"McAllen, TX",11/1/2020,907
394843,"McAllen, TX",12/1/2020,913
394843,"McAllen, TX",1/1/2021,919
394843,"McAllen, TX",2/1/2021,926
394843,"McAllen, TX",3/1/2021,934
394843,"McAllen, TX",4/1/2021,941
394843,"McAllen, TX",5/1/2021,949
394843,"McAllen, TX",6/1/2021,956
394843,"McAllen, TX",7/1/2021,964
394843,"McAllen, TX",8/1/2021,972
394843,"McAllen, TX",9/1/2021,980
394843,"McAllen, TX",10/1/2021,988
394486,"Columbia, SC",1/1/2019,1093
394486,"Columbia, SC",2/1/2019,1097
394486,"Columbia, SC",3/1/2019,1100
394486,"Columbia, SC",4/1/2019,1104
394486,"Columbia, SC",5/1/2019,1107
394486,"Columbia, SC",6/1/2019,1110
394486,"Columbia, SC",7/1/2019,1114
394486,"Columbia, SC",8/1/2019,1117
394486,"Columbia, SC",9/1/2019,1120
394486,"Columbia, SC",10/1/2019,1123
394486,"Columbia, SC",11/1/2019,1126
394486,"Columbia, SC",12/1/2019,1129
394486,"Columbia, SC",1/1/2020,1133
394486,"Columbia, SC",2/1/2020,1136
